"31/2010",Indisponível,Porto da Barra - SSA PB 100
"31/2010",Indisponível,Santa Maria - SSA SM 100
"32/2010",Indisponível,Farol da Barra - SSA FB 100
"32/2010",Indisponível,Farol da Barra - SSA FB 200
"32/2010",Indisponível,Porto da Barra - SSA PB 100
"32/2010",Indisponível,Santa Maria - SSA SM 100
"34/2010",Indisponível,Farol da Barra - SSA FB 100
"34/2010",Indisponível,Farol da Barra - SSA FB 200
"34/2010",Indisponível,Porto da Barra - SSA PB 100
"34/2010",Indisponível,Santa Maria - SSA SM 100
"35/2010",Indisponível,Farol da Barra - SSA FB 100
"35/2010",Indisponível,Farol da Barra - SSA FB 200
"35/2010",Indisponível,Porto da Barra - SSA PB 100
"35/2010",Indisponível,Santa Maria - SSA SM 100
"36/2010",Indisponível,Farol da Barra - SSA FB 100
"36/2010",Indisponível,Farol da Barra - SSA FB 200
"36/2010",Indisponível,Porto da Barra - SSA PB 100
"36/2010",Indisponível,Santa Maria - SSA SM 100
"37/2010",Própria,Farol da Barra - SSA FB 100
"37/2010",Própria,Farol da Barra - SSA FB 200
"37/2010",Própria,Porto da Barra - SSA PB 100
"37/2010",Própria,Santa Maria - SSA SM 100
"38/2010",Própria,Farol da Barra - SSA FB 100
"38/2010",Própria,Farol da Barra - SSA FB 200
"38/2010",Própria,Porto da Barra - SSA PB 100
"38/2010",Própria,Santa Maria - SSA SM 100
"39/2010",Própria,Farol da Barra - SSA FB 100
"39/2010",Própria,Farol da Barra - SSA FB 200
"39/2010",Própria,Porto da Barra - SSA PB 100
"39/2010",Própria,Santa Maria - SSA SM 100
"40/2010",Própria,Farol da Barra - SSA FB 100
"40/2010",Própria,Farol da Barra - SSA FB 200
"40/2010",Própria,Porto da Barra - SSA PB 100
"40/2010",Própria,Santa Maria - SSA SM 100
"41/2010",Própria,Farol da Barra - SSA FB 100
"41/2010",Própria,Farol da Barra - SSA FB 200
"41/2010",Própria,Porto da Barra - SSA PB 100
"41/2010",Própria,Santa Maria - SSA SM 100
"42/2010",Própria,Farol da Barra - SSA FB 100
"42/2010",Própria,Farol da Barra - SSA FB 200
"42/2010",Própria,Porto da Barra - SSA PB 100
"42/2010",Própria,Santa Maria - SSA SM 100
"22/2011",Indisponível,Farol da Barra - SSA FB 100
"22/2011",Indisponível,Farol da Barra - SSA FB 200
"22/2011",Indisponível,Porto da Barra - SSA PB 100
"22/2011",Indisponível,Santa Maria - SSA SM 100
"23/2011",Indisponível,Farol da Barra - SSA FB 100
"23/2011",Indisponível,Farol da Barra - SSA FB 200
"23/2011",Indisponível,Porto da Barra - SSA PB 100
"23/2011",Indisponível,Santa Maria - SSA SM 100
"24/2011",Imprópria,Farol da Barra - SSA FB 100
"24/2011",Própria,Farol da Barra - SSA FB 200
"24/2011",Própria,Porto da Barra - SSA PB 100
"24/2011",Própria,Santa Maria - SSA SM 100
"25/2011",Indisponível,Farol da Barra - SSA FB 100
"25/2011",Indisponível,Farol da Barra - SSA FB 200
"25/2011",Indisponível,Porto da Barra - SSA PB 100
"25/2011",Indisponível,Santa Maria - SSA SM 100
"26/2011",Própria,Farol da Barra - SSA FB 100
"26/2011",Própria,Farol da Barra - SSA FB 200
"26/2011",Própria,Porto da Barra - SSA PB 100
"26/2011",Própria,Santa Maria - SSA SM 100
"27/2011",Própria,Farol da Barra - SSA FB 100
"27/2011",Própria,Farol da Barra - SSA FB 200
"27/2011",Própria,Porto da Barra - SSA PB 100
"27/2011",Própria,Santa Maria - SSA SM 100
"28/2011",Própria,Farol da Barra - SSA FB 100
"28/2011",Própria,Farol da Barra - SSA FB 200
"28/2011",Própria,Porto da Barra - SSA PB 100
"28/2011",Própria,Santa Maria - SSA SM 100
"29/2011",Própria,Farol da Barra - SSA FB 100
"29/2011",Própria,Farol da Barra - SSA FB 200
"29/2011",Própria,Porto da Barra - SSA PB 100
"29/2011",Própria,Santa Maria - SSA SM 100
"30/2011",Própria,Farol da Barra - SSA FB 100
"30/2011",Própria,Farol da Barra - SSA FB 200
"30/2011",Imprópria,Porto da Barra - SSA PB 100
"30/2011",Própria,Santa Maria - SSA SM 100
"31/2011",Própria,Farol da Barra - SSA FB 100
"31/2011",Própria,Farol da Barra - SSA FB 200
"31/2011",Própria,Porto da Barra - SSA PB 100
"31/2011",Própria,Santa Maria - SSA SM 100
"32/2011",Própria,Farol da Barra - SSA FB 100
"32/2011",Própria,Farol da Barra - SSA FB 200
"32/2011",Própria,Porto da Barra - SSA PB 100
"32/2011",Própria,Santa Maria - SSA SM 100
"33/2011",Própria,Farol da Barra - SSA FB 100
"33/2011",Própria,Farol da Barra - SSA FB 200
"33/2011",Própria,Porto da Barra - SSA PB 100
"33/2011",Própria,Santa Maria - SSA SM 100
"34/2011",Própria,Farol da Barra - SSA FB 100
"34/2011",Própria,Farol da Barra - SSA FB 200
"34/2011",Própria,Porto da Barra - SSA PB 100
"34/2011",Própria,Santa Maria - SSA SM 100
"35/2011",Própria,Farol da Barra - SSA FB 100
"35/2011",Própria,Farol da Barra - SSA FB 200
"35/2011",Própria,Porto da Barra - SSA PB 100
"35/2011",Própria,Santa Maria - SSA SM 100
"36/2011",Própria,Farol da Barra - SSA FB 100
"36/2011",Própria,Farol da Barra - SSA FB 200
"36/2011",Própria,Porto da Barra - SSA PB 100
"36/2011",Própria,Santa Maria - SSA SM 100
"37/2011",Própria,Farol da Barra - SSA FB 100
"37/2011",Imprópria,Farol da Barra - SSA FB 200
"37/2011",Própria,Porto da Barra - SSA PB 100
"37/2011",Própria,Santa Maria - SSA SM 100
"38/2011",Própria,Farol da Barra - SSA FB 100
"38/2011",Própria,Farol da Barra - SSA FB 200
"38/2011",Imprópria,Porto da Barra - SSA PB 100
"38/2011",Própria,Santa Maria - SSA SM 100
"39/2011",Própria,Farol da Barra - SSA FB 100
"39/2011",Própria,Farol da Barra - SSA FB 200
"39/2011",Imprópria,Porto da Barra - SSA PB 100
"39/2011",Própria,Santa Maria - SSA SM 100
"40/2011",Própria,Farol da Barra - SSA FB 100
"40/2011",Própria,Farol da Barra - SSA FB 200
"40/2011",Imprópria,Porto da Barra - SSA PB 100
"40/2011",Própria,Santa Maria - SSA SM 100
"41/2011",Própria,Farol da Barra - SSA FB 100
"41/2011",Própria,Farol da Barra - SSA FB 200
"41/2011",Imprópria,Porto da Barra - SSA PB 100
"41/2011",Própria,Santa Maria - SSA SM 100
"42/2011",Própria,Farol da Barra - SSA FB 100
"42/2011",Própria,Farol da Barra - SSA FB 200
"42/2011",Imprópria,Porto da Barra - SSA PB 100
"42/2011",Própria,Santa Maria - SSA SM 100
"43/2011",Própria,Farol da Barra - SSA FB 100
"43/2011",Própria,Farol da Barra - SSA FB 200
"43/2011",Própria,Porto da Barra - SSA PB 100
"43/2011",Própria,Santa Maria - SSA SM 100
"44/2011",Própria,Farol da Barra - SSA FB 100
"44/2011",Própria,Farol da Barra - SSA FB 200
"44/2011",Própria,Porto da Barra - SSA PB 100
"44/2011",Imprópria,Santa Maria - SSA SM 100
"45/2011",Própria,Farol da Barra - SSA FB 100
"45/2011",Própria,Farol da Barra - SSA FB 200
"45/2011",Própria,Porto da Barra - SSA PB 100
"45/2011",Própria,Santa Maria - SSA SM 100
"46/2011",Própria,Farol da Barra - SSA FB 100
"46/2011",Própria,Farol da Barra - SSA FB 200
"46/2011",Própria,Porto da Barra - SSA PB 100
"46/2011",Própria,Santa Maria - SSA SM 100
"1/2012",Própria,Farol da Barra - SSA FB 100
"1/2012",Própria,Farol da Barra - SSA FB 200
"1/2012",Própria,Porto da Barra - SSA PB 100
"1/2012",Própria,Santa Maria - SSA SM 100
"2/2012",Própria,Farol da Barra - SSA FB 100
"2/2012",Própria,Farol da Barra - SSA FB 200
"2/2012",Própria,Porto da Barra - SSA PB 100
"2/2012",Própria,Santa Maria - SSA SM 100
"3/2012",Própria,Farol da Barra - SSA FB 100
"3/2012",Própria,Farol da Barra - SSA FB 200
"3/2012",Própria,Porto da Barra - SSA PB 100
"3/2012",Própria,Santa Maria - SSA SM 100
"4/2012",Própria,Farol da Barra - SSA FB 100
"4/2012",Própria,Farol da Barra - SSA FB 200
"4/2012",Própria,Porto da Barra - SSA PB 100
"4/2012",Própria,Santa Maria - SSA SM 100
"5/2012",Própria,Farol da Barra - SSA FB 100
"5/2012",Imprópria,Farol da Barra - SSA FB 200
"5/2012",Própria,Porto da Barra - SSA PB 100
"5/2012",Própria,Santa Maria - SSA SM 100
"6/2012",Indisponível,Farol da Barra - SSA FB 100
"6/2012",Indisponível,Farol da Barra - SSA FB 200
"6/2012",Indisponível,Porto da Barra - SSA PB 100
"6/2012",Indisponível,Santa Maria - SSA SM 100
"7/2012",Indisponível,Farol da Barra - SSA FB 100
"7/2012",Indisponível,Farol da Barra - SSA FB 200
"7/2012",Indisponível,Porto da Barra - SSA PB 100
"7/2012",Indisponível,Santa Maria - SSA SM 100
"8/2012",Indisponível,Farol da Barra - SSA FB 100
"8/2012",Indisponível,Farol da Barra - SSA FB 200
"8/2012",Indisponível,Porto da Barra - SSA PB 100
"8/2012",Indisponível,Santa Maria - SSA SM 100
"9/2012",Imprópria,Farol da Barra - SSA FB 100
"9/2012",Própria,Farol da Barra - SSA FB 200
"9/2012",Própria,Porto da Barra - SSA PB 100
"9/2012",Própria,Santa Maria - SSA SM 100
"10/2012",Própria,Farol da Barra - SSA FB 100
"10/2012",Própria,Farol da Barra - SSA FB 200
"10/2012",Própria,Porto da Barra - SSA PB 100
"10/2012",Própria,Santa Maria - SSA SM 100
"11/2012",Própria,Farol da Barra - SSA FB 100
"11/2012",Própria,Farol da Barra - SSA FB 200
"11/2012",Própria,Porto da Barra - SSA PB 100
"11/2012",Própria,Santa Maria - SSA SM 100
"12/2012",Própria,Farol da Barra - SSA FB 100
"12/2012",Própria,Farol da Barra - SSA FB 200
"12/2012",Própria,Porto da Barra - SSA PB 100
"12/2012",Própria,Santa Maria - SSA SM 100
"13/2012",Própria,Farol da Barra - SSA FB 100
"13/2012",Própria,Farol da Barra - SSA FB 200
"13/2012",Própria,Porto da Barra - SSA PB 100
"13/2012",Própria,Santa Maria - SSA SM 100
"14/2012",Própria,Farol da Barra - SSA FB 100
"14/2012",Própria,Farol da Barra - SSA FB 200
"14/2012",Própria,Porto da Barra - SSA PB 100
"14/2012",Própria,Santa Maria - SSA SM 100
"15/2012",Imprópria,Farol da Barra - SSA FB 100
"15/2012",Imprópria,Farol da Barra - SSA FB 200
"15/2012",Imprópria,Porto da Barra - SSA PB 100
"15/2012",Própria,Santa Maria - SSA SM 100
"16/2012",Imprópria,Farol da Barra - SSA FB 100
"16/2012",Própria,Farol da Barra - SSA FB 200
"16/2012",Própria,Porto da Barra - SSA PB 100
"16/2012",Própria,Santa Maria - SSA SM 100
"17/2012",Imprópria,Farol da Barra - SSA FB 100
"17/2012",Própria,Farol da Barra - SSA FB 200
"17/2012",Própria,Porto da Barra - SSA PB 100
"17/2012",Própria,Santa Maria - SSA SM 100
"18/2012",Imprópria,Farol da Barra - SSA FB 100
"18/2012",Própria,Farol da Barra - SSA FB 200
"18/2012",Própria,Porto da Barra - SSA PB 100
"18/2012",Própria,Santa Maria - SSA SM 100
"19/2012",Imprópria,Farol da Barra - SSA FB 100
"19/2012",Imprópria,Farol da Barra - SSA FB 200
"19/2012",Própria,Porto da Barra - SSA PB 100
"19/2012",Própria,Santa Maria - SSA SM 100
"20/2012",Própria,Farol da Barra - SSA FB 100
"20/2012",Própria,Farol da Barra - SSA FB 200
"20/2012",Própria,Porto da Barra - SSA PB 100
"20/2012",Própria,Santa Maria - SSA SM 100
"21/2012",Própria,Farol da Barra - SSA FB 100
"21/2012",Própria,Farol da Barra - SSA FB 200
"21/2012",Própria,Porto da Barra - SSA PB 100
"21/2012",Própria,Santa Maria - SSA SM 100
"22/2012",Própria,Farol da Barra - SSA FB 100
"22/2012",Própria,Farol da Barra - SSA FB 200
"22/2012",Própria,Porto da Barra - SSA PB 100
"22/2012",Própria,Santa Maria - SSA SM 100
"23/2012",Própria,Farol da Barra - SSA FB 100
"23/2012",Própria,Farol da Barra - SSA FB 200
"23/2012",Própria,Porto da Barra - SSA PB 100
"23/2012",Própria,Santa Maria - SSA SM 100
"24/2012",Imprópria,Farol da Barra - SSA FB 100
"24/2012",Própria,Farol da Barra - SSA FB 200
"24/2012",Própria,Porto da Barra - SSA PB 100
"24/2012",Própria,Santa Maria - SSA SM 100
"25/2012",Própria,Farol da Barra - SSA FB 100
"25/2012",Imprópria,Farol da Barra - SSA FB 200
"25/2012",Imprópria,Porto da Barra - SSA PB 100
"25/2012",Própria,Santa Maria - SSA SM 100
"26/2012",Própria,Farol da Barra - SSA FB 100
"26/2012",Própria,Farol da Barra - SSA FB 200
"26/2012",Própria,Porto da Barra - SSA PB 100
"26/2012",Própria,Santa Maria - SSA SM 100
"27/08/2012",Própria,Farol da Barra - SSA FB 100
"27/08/2012",Própria,Farol da Barra - SSA FB 200
"27/08/2012",Própria,Porto da Barra - SSA PB 100
"27/08/2012",Própria,Santa Maria - SSA SM 100
"28/2012",Própria,Farol da Barra - SSA FB 100
"28/2012",Própria,Farol da Barra - SSA FB 200
"28/2012",Própria,Porto da Barra - SSA PB 100
"28/2012",Própria,Santa Maria - SSA SM 100
"29/2012",Indisponível,Farol da Barra - SSA FB 100
"29/2012",Indisponível,Farol da Barra - SSA FB 200
"29/2012",Indisponível,Porto da Barra - SSA PB 100
"29/2012",Indisponível,Santa Maria - SSA SM 100
"30/2012",Indisponível,Farol da Barra - SSA FB 100
"30/2012",Indisponível,Farol da Barra - SSA FB 200
"30/2012",Indisponível,Porto da Barra - SSA PB 100
"30/2012",Indisponível,Santa Maria - SSA SM 100
"31/2012",Própria,Farol da Barra - SSA FB 100
"31/2012",Própria,Farol da Barra - SSA FB 200
"31/2012",Própria,Porto da Barra - SSA PB 100
"31/2012",Própria,Santa Maria - SSA SM 100
"32/2012",Própria,Farol da Barra - SSA FB 100
"32/2012",Própria,Farol da Barra - SSA FB 200
"32/2012",Própria,Porto da Barra - SSA PB 100
"32/2012",Própria,Santa Maria - SSA SM 100
"33/2012",Própria,Farol da Barra - SSA FB 100
"33/2012",Própria,Farol da Barra - SSA FB 200
"33/2012",Própria,Porto da Barra - SSA PB 100
"33/2012",Própria,Santa Maria - SSA SM 100
"34/2012",Própria,Farol da Barra - SSA FB 100
"34/2012",Própria,Farol da Barra - SSA FB 200
"34/2012",Própria,Porto da Barra - SSA PB 100
"34/2012",Própria,Santa Maria - SSA SM 100
"35/2012",Própria,Farol da Barra - SSA FB 100
"35/2012",Própria,Farol da Barra - SSA FB 200
"35/2012",Própria,Porto da Barra - SSA PB 100
"35/2012",Própria,Santa Maria - SSA SM 100
"36/2012",Indisponível,Farol da Barra - SSA FB 100
"36/2012",Indisponível,Farol da Barra - SSA FB 200
"36/2012",Indisponível,Porto da Barra - SSA PB 100
"36/2012",Indisponível,Santa Maria - SSA SM 100
"37/2012",Indisponível,Farol da Barra - SSA FB 100
"37/2012",Indisponível,Farol da Barra - SSA FB 200
"37/2012",Indisponível,Porto da Barra - SSA PB 100
"37/2012",Indisponível,Santa Maria - SSA SM 100
"38/2012",Indisponível,Farol da Barra - SSA FB 100
"38/2012",Indisponível,Farol da Barra - SSA FB 200
"38/2012",Indisponível,Porto da Barra - SSA PB 100
"38/2012",Indisponível,Santa Maria - SSA SM 100
"39/2012",Própria,Farol da Barra - SSA FB 100
"39/2012",Própria,Farol da Barra - SSA FB 200
"39/2012",Própria,Porto da Barra - SSA PB 100
"39/2012",Própria,Santa Maria - SSA SM 100
"40/2012",Própria,Farol da Barra - SSA FB 100
"40/2012",Própria,Farol da Barra - SSA FB 200
"40/2012",Própria,Porto da Barra - SSA PB 100
"40/2012",Própria,Santa Maria - SSA SM 100
"41/2012",Imprópria,Farol da Barra - SSA FB 100
"41/2012",Própria,Farol da Barra - SSA FB 200
"41/2012",Própria,Porto da Barra - SSA PB 100
"41/2012",Própria,Santa Maria - SSA SM 100
"42/2012",Própria,Farol da Barra - SSA FB 100
"42/2012",Própria,Farol da Barra - SSA FB 200
"42/2012",Própria,Porto da Barra - SSA PB 100
"42/2012",Própria,Santa Maria - SSA SM 100
"43/2012",Própria,Farol da Barra - SSA FB 100
"43/2012",Própria,Farol da Barra - SSA FB 200
"43/2012",Própria,Porto da Barra - SSA PB 100
"43/2012",Própria,Santa Maria - SSA SM 100
"44/2012",Própria,Farol da Barra - SSA FB 100
"44/2012",Própria,Farol da Barra - SSA FB 200
"44/2012",Própria,Porto da Barra - SSA PB 100
"44/2012",Própria,Santa Maria - SSA SM 100
"45/2012",Própria,Farol da Barra - SSA FB 100
"45/2012",Própria,Farol da Barra - SSA FB 200
"45/2012",Própria,Porto da Barra - SSA PB 100
"45/2012",Própria,Santa Maria - SSA SM 100
"46/2012",Própria,Farol da Barra - SSA FB 100
"46/2012",Própria,Farol da Barra - SSA FB 200
"46/2012",Própria,Porto da Barra - SSA PB 100
"46/2012",Própria,Santa Maria - SSA SM 100
"01/2013",Própria,Farol da Barra - SSA FB 100
"01/2013",Própria,Farol da Barra - SSA FB 200
"01/2013",Própria,Porto da Barra - SSA PB 100
"01/2013",Própria,Santa Maria - SSA SM 100
"2/2013",Própria,Farol da Barra - SSA FB 100
"2/2013",Própria,Farol da Barra - SSA FB 200
"2/2013",Própria,Porto da Barra - SSA PB 100
"2/2013",Própria,Santa Maria - SSA SM 100
"3/2013",Própria,Farol da Barra - SSA FB 100
"3/2013",Própria,Farol da Barra - SSA FB 200
"3/2013",Própria,Porto da Barra - SSA PB 100
"3/2013",Própria,Santa Maria - SSA SM 100
"4/2013",Própria,Farol da Barra - SSA FB 100
"4/2013",Própria,Farol da Barra - SSA FB 200
"4/2013",Própria,Porto da Barra - SSA PB 100
"4/2013",Própria,Santa Maria - SSA SM 100
"5/2013",Própria,Farol da Barra - SSA FB 100
"5/2013",Própria,Farol da Barra - SSA FB 200
"5/2013",Própria,Porto da Barra - SSA PB 100
"5/2013",Própria,Santa Maria - SSA SM 100
"6/2013",Indisponível,Farol da Barra - SSA FB 100
"6/2013",Indisponível,Farol da Barra - SSA FB 200
"6/2013",Indisponível,Porto da Barra - SSA PB 100
"6/2013",Indisponível,Santa Maria - SSA SM 100
"7/2013",Própria,Farol da Barra - SSA FB 100
"7/2013",Própria,Farol da Barra - SSA FB 200
"7/2013",Própria,Porto da Barra - SSA PB 100
"7/2013",Própria,Santa Maria - SSA SM 100
"8/2013",Própria,Farol da Barra - SSA FB 100
"8/2013",Própria,Farol da Barra - SSA FB 200
"8/2013",Imprópria,Porto da Barra - SSA PB 100
"8/2013",Própria,Santa Maria - SSA SM 100
"9/2013",Própria,Farol da Barra - SSA FB 100
"9/2013",Própria,Farol da Barra - SSA FB 200
"9/2013",Imprópria,Porto da Barra - SSA PB 100
"9/2013",Própria,Santa Maria - SSA SM 100
"10/2013",Própria,Farol da Barra - SSA FB 100
"10/2013",Própria,Farol da Barra - SSA FB 200
"10/2013",Imprópria,Porto da Barra - SSA PB 100
"10/2013",Própria,Santa Maria - SSA SM 100
"11/2013",Própria,Farol da Barra - SSA FB 100
"11/2013",Própria,Farol da Barra - SSA FB 200
"11/2013",Imprópria,Porto da Barra - SSA PB 100
"11/2013",Própria,Santa Maria - SSA SM 100
"12/2013",Própria,Farol da Barra - SSA FB 100
"12/2013",Própria,Farol da Barra - SSA FB 200
"12/2013",Imprópria,Porto da Barra - SSA PB 100
"12/2013",Própria,Santa Maria - SSA SM 100
"13/2013",Própria,Farol da Barra - SSA FB 100
"13/2013",Própria,Farol da Barra - SSA FB 200
"13/2013",Imprópria,Porto da Barra - SSA PB 100
"13/2013",Própria,Santa Maria - SSA SM 100
"14/2013",Própria,Farol da Barra - SSA FB 100
"14/2013",Própria,Farol da Barra - SSA FB 200
"14/2013",Própria,Porto da Barra - SSA PB 100
"14/2013",Própria,Santa Maria - SSA SM 100
"15/2013",Própria,Farol da Barra - SSA FB 100
"15/2013",Própria,Farol da Barra - SSA FB 200
"15/2013",Própria,Porto da Barra - SSA PB 100
"15/2013",Própria,Santa Maria - SSA SM 100
"16/2013",Própria,Farol da Barra - SSA FB 100
"16/2013",Própria,Farol da Barra - SSA FB 200
"16/2013",Própria,Porto da Barra - SSA PB 100
"16/2013",Própria,Santa Maria - SSA SM 100
"17/2013",Própria,Farol da Barra - SSA FB 100
"17/2013",Imprópria,Farol da Barra - SSA FB 200
"17/2013",Própria,Porto da Barra - SSA PB 100
"17/2013",Própria,Santa Maria - SSA SM 100
"18/2013",Imprópria,Farol da Barra - SSA FB 100
"18/2013",Imprópria,Farol da Barra - SSA FB 200
"18/2013",Imprópria,Porto da Barra - SSA PB 100
"18/2013",Imprópria,Santa Maria - SSA SM 100
"19/2013",Imprópria,Farol da Barra - SSA FB 100
"19/2013",Imprópria,Farol da Barra - SSA FB 200
"19/2013",Própria,Porto da Barra - SSA PB 100
"19/2013",Própria,Santa Maria - SSA SM 100
"20/2013",Imprópria,Farol da Barra - SSA FB 100
"20/2013",Imprópria,Farol da Barra - SSA FB 200
"20/2013",Própria,Porto da Barra - SSA PB 100
"20/2013",Imprópria,Santa Maria - SSA SM 100
"22/2013",Indisponível,Farol da Barra - SSA FB 100
"22/2013",Indisponível,Farol da Barra - SSA FB 200
"22/2013",Indisponível,Porto da Barra - SSA PB 100
"22/2013",Indisponível,Santa Maria - SSA SM 100
"29/2013",Indisponível,Farol da Barra - SSA FB 100
"29/2013",Indisponível,Farol da Barra - SSA FB 200
"29/2013",Indisponível,Porto da Barra - SSA PB 100
"29/2013",Indisponível,Santa Maria - SSA SM 100
"30/2013",Indisponível,Farol da Barra - SSA FB 100
"30/2013",Indisponível,Farol da Barra - SSA FB 200
"30/2013",Indisponível,Porto da Barra - SSA PB 100
"30/2013",Indisponível,Santa Maria - SSA SM 100
"31/2013",Indisponível,Farol da Barra - SSA FB 100
"31/2013",Indisponível,Farol da Barra - SSA FB 200
"31/2013",Indisponível,Porto da Barra - SSA PB 100
"31/2013",Indisponível,Santa Maria - SSA SM 100
"32/2013",Indisponível,Farol da Barra - SSA FB 100
"32/2013",Imprópria,Farol da Barra - SSA FB 200
"32/2013",Indisponível,Porto da Barra - SSA PB 100
"32/2013",Indisponível,Santa Maria - SSA SM 100
"33/2013",Imprópria,Farol da Barra - SSA FB 100
"33/2013",Imprópria,Farol da Barra - SSA FB 200
"33/2013",Própria,Porto da Barra - SSA PB 100
"33/2013",Própria,Santa Maria - SSA SM 100
"34/2013",Imprópria,Farol da Barra - SSA FB 100
"34/2013",Imprópria,Farol da Barra - SSA FB 200
"34/2013",Própria,Porto da Barra - SSA PB 100
"34/2013",Própria,Santa Maria - SSA SM 100
"35/2013",Própria,Farol da Barra - SSA FB 100
"35/2013",Imprópria,Farol da Barra - SSA FB 200
"35/2013",Própria,Porto da Barra - SSA PB 100
"35/2013",Própria,Santa Maria - SSA SM 100
"36/2013",Própria,Farol da Barra - SSA FB 100
"36/2013",Imprópria,Farol da Barra - SSA FB 200
"36/2013",Própria,Porto da Barra - SSA PB 100
"36/2013",Própria,Santa Maria - SSA SM 100
"37/2013",Imprópria,Farol da Barra - SSA FB 100
"37/2013",Imprópria,Farol da Barra - SSA FB 200
"37/2013",Própria,Porto da Barra - SSA PB 100
"37/2013",Própria,Santa Maria - SSA SM 100
"38/2013",Imprópria,Farol da Barra - SSA FB 100
"38/2013",Imprópria,Farol da Barra - SSA FB 200
"38/2013",Própria,Porto da Barra - SSA PB 100
"38/2013",Própria,Santa Maria - SSA SM 100
"39/2013",Própria,Farol da Barra - SSA FB 100
"39/2013",Própria,Farol da Barra - SSA FB 200
"39/2013",Própria,Porto da Barra - SSA PB 100
"39/2013",Própria,Santa Maria - SSA SM 100
"40/2013",Própria,Farol da Barra - SSA FB 100
"40/2013",Imprópria,Farol da Barra - SSA FB 200
"40/2013",Imprópria,Porto da Barra - SSA PB 100
"40/2013",Própria,Santa Maria - SSA SM 100
"41/2013",Própria,Farol da Barra - SSA FB 100
"41/2013",Imprópria,Farol da Barra - SSA FB 200
"41/2013",Imprópria,Porto da Barra - SSA PB 100
"41/2013",Própria,Santa Maria - SSA SM 100
"42/2013",Própria,Farol da Barra - SSA FB 100
"42/2013",Própria,Farol da Barra - SSA FB 200
"42/2013",Imprópria,Porto da Barra - SSA PB 100
"42/2013",Própria,Santa Maria - SSA SM 100
"43/2013",Própria,Farol da Barra - SSA FB 100
"43/2013",Própria,Farol da Barra - SSA FB 200
"43/2013",Imprópria,Porto da Barra - SSA PB 100
"43/2013",Própria,Santa Maria - SSA SM 100
"44/2013",Própria,Farol da Barra - SSA FB 100
"44/2013",Própria,Farol da Barra - SSA FB 200
"44/2013",Imprópria,Porto da Barra - SSA PB 100
"44/2013",Própria,Santa Maria - SSA SM 100
"45/2013",Própria,Farol da Barra - SSA FB 100
"45/2013",Própria,Farol da Barra - SSA FB 200
"45/2013",Imprópria,Porto da Barra - SSA PB 100
"45/2013",Própria,Santa Maria - SSA SM 100
"46/2013",Própria,Farol da Barra - SSA FB 100
"46/2013",Própria,Farol da Barra - SSA FB 200
"46/2013",Própria,Porto da Barra - SSA PB 100
"46/2013",Própria,Santa Maria - SSA SM 100
"47/2013",Própria,Farol da Barra - SSA FB 100
"47/2013",Própria,Farol da Barra - SSA FB 200
"47/2013",Própria,Porto da Barra - SSA PB 100
"47/2013",Própria,Santa Maria - SSA SM 100
"48/2013",Própria,Farol da Barra - SSA FB 100
"48/2013",Própria,Farol da Barra - SSA FB 200
"48/2013",Própria,Porto da Barra - SSA PB 100
"48/2013",Própria,Santa Maria - SSA SM 100
"49/2013",Própria,Farol da Barra - SSA FB 100
"49/2013",Própria,Farol da Barra - SSA FB 200
"49/2013",Própria,Porto da Barra - SSA PB 100
"49/2013",Própria,Santa Maria - SSA SM 100
"50/2013",Própria,Farol da Barra - SSA FB 100
"50/2013",Própria,Farol da Barra - SSA FB 200
"50/2013",Própria,Porto da Barra - SSA PB 100
"50/2013",Própria,Santa Maria - SSA SM 100
"51/2013",Própria,Farol da Barra - SSA FB 100
"51/2013",Imprópria,Farol da Barra - SSA FB 200
"51/2013",Própria,Porto da Barra - SSA PB 100
"51/2013",Própria,Santa Maria - SSA SM 100
"52/2013",Indisponível,Farol da Barra - SSA FB 100
"52/2013",Indisponível,Farol da Barra - SSA FB 200
"52/2013",Indisponível,Porto da Barra - SSA PB 100
"52/2013",Indisponível,Santa Maria - SSA SM 100
"01/2014",Própria,Farol da Barra - SSA FB 100
"01/2014",Própria,Farol da Barra - SSA FB 200
"01/2014",Própria,Porto da Barra - SSA PB 100
"01/2014",Própria,Santa Maria - SSA SM 100
"02/2014",Própria,Farol da Barra - SSA FB 100
"02/2014",Própria,Farol da Barra - SSA FB 200
"02/2014",Própria,Porto da Barra - SSA PB 100
"02/2014",Própria,Santa Maria - SSA SM 100
"03/2014",Própria,Farol da Barra - SSA FB 100
"03/2014",Própria,Farol da Barra - SSA FB 200
"03/2014",Própria,Porto da Barra - SSA PB 100
"03/2014",Própria,Santa Maria - SSA SM 100
"04/2014",Própria,Farol da Barra - SSA FB 100
"04/2014",Própria,Farol da Barra - SSA FB 200
"04/2014",Própria,Porto da Barra - SSA PB 100
"04/2014",Própria,Santa Maria - SSA SM 100
"05/2014",Própria,Farol da Barra - SSA FB 100
"05/2014",Imprópria,Farol da Barra - SSA FB 200
"05/2014",Própria,Porto da Barra - SSA PB 100
"05/2014",Própria,Santa Maria - SSA SM 100
"06/2014",Própria,Farol da Barra - SSA FB 100
"06/2014",Própria,Farol da Barra - SSA FB 200
"06/2014",Própria,Porto da Barra - SSA PB 100
"06/2014",Própria,Santa Maria - SSA SM 100
"07/2014",Própria,Farol da Barra - SSA FB 100
